,SOCs.soc,TemperaturesCells.cell_21,TemperaturesCells.cell_20,TemperaturesCells.cell_23,TemperaturesCells.cell_22,TemperaturesCells.cell_25,TemperaturesCells.cell_24,TemperaturesCells.cell_27,TemperaturesCells.cell_26,TemperaturesCells.cell_29,TemperaturesCells.cell_28,TemperaturesCells.cell_89,TemperaturesCells.cell_88,TemperaturesCells.cell_87,TemperaturesCells.cell_86,TemperaturesCells.cell_85,TemperaturesCells.cell_84,TemperaturesCells.cell_83,TemperaturesCells.cell_82,TemperaturesCells.cell_81,TemperaturesCells.cell_80,TemperaturesCells.cell_32,TemperaturesCells.cell_33,TemperaturesCells.cell_30,TemperaturesCells.cell_31,TemperaturesCells.cell_36,TemperaturesCells.cell_37,TemperaturesCells.cell_34,TemperaturesCells.cell_35,TemperaturesCells.cell_38,TemperaturesCells.cell_39,TemperaturesCells.cell_90,TemperaturesCells.cell_91,TemperaturesCells.cell_92,TemperaturesCells.cell_93,TemperaturesCells.cell_94,TemperaturesCells.cell_95,TemperaturesCells.cell_96,TemperaturesCells.cell_97,TemperaturesCells.cell_98,TemperaturesCells.cell_99,TemperaturesCells.cell_100,TemperaturesCells.cell_18,TemperaturesCells.cell_19,TemperaturesCells.cell_10,TemperaturesCells.cell_11,TemperaturesCells.cell_12,TemperaturesCells.cell_13,TemperaturesCells.cell_14,TemperaturesCells.cell_15,TemperaturesCells.cell_16,TemperaturesCells.cell_17,TemperaturesCells.cell_69,TemperaturesCells.cell_68,TemperaturesCells.cell_65,TemperaturesCells.cell_64,TemperaturesCells.cell_67,TemperaturesCells.cell_66,TemperaturesCells.cell_61,TemperaturesCells.cell_60,TemperaturesCells.cell_63,TemperaturesCells.cell_62,TemperaturesCells.cell_2,TemperaturesCells.cell_3,TemperaturesCells.cell_1,TemperaturesCells.cell_6,TemperaturesCells.cell_7,TemperaturesCells.cell_4,TemperaturesCells.cell_5,TemperaturesCells.cell_8,TemperaturesCells.cell_9,TemperaturesCells.cell_78,TemperaturesCells.cell_79,TemperaturesCells.cell_76,TemperaturesCells.cell_77,TemperaturesCells.cell_74,TemperaturesCells.cell_75,TemperaturesCells.cell_72,TemperaturesCells.cell_73,TemperaturesCells.cell_70,TemperaturesCells.cell_71,TemperaturesCells.cell_43,TemperaturesCells.cell_42,TemperaturesCells.cell_41,TemperaturesCells.cell_40,TemperaturesCells.cell_47,TemperaturesCells.cell_46,TemperaturesCells.cell_45,TemperaturesCells.cell_44,TemperaturesCells.cell_49,TemperaturesCells.cell_48,TemperaturesCells.cell_54,TemperaturesCells.cell_55,TemperaturesCells.cell_56,TemperaturesCells.cell_57,TemperaturesCells.cell_50,TemperaturesCells.cell_51,TemperaturesCells.cell_52,TemperaturesCells.cell_53,TemperaturesCells.cell_58,TemperaturesCells.cell_59,Voltages.voltage_max,Voltages.voltage_bat,Voltages.voltage_oc,Voltages.voltage_min,Currents.current_max,Currents.current_min,Currents.current_bat,Temperatures.temp_min,Temperatures.temp_mean,Temperatures.temp_outlet,Temperatures.temp_max,Powers.power_loss,Powers.power_bat,Efficiencies.efficiency,TemperaturesCells.cells_0,TemperaturesCells.cells_1,TemperaturesCells.cells_2,TemperaturesCells.cells_3,TemperaturesCells.cells_4,TemperaturesCells.cells_5,TemperaturesCells.cells_6,TemperaturesCells.cells_7,TemperaturesCells.cells_8,TemperaturesCells.cells_9
141.0,97.6,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,71.9,71.8,71.9,71.9,71.9,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,72.0,72.1,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.0,72.0,72.0,72.0,72.0,71.9,72.0,72.0,72.0,72.0,72.1,72.0,72.1,72.0,72.0,72.0,71.9,71.9,71.9,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.2,72.1,72.1,72.1,71.9,72.2,72.2,72.2,72.1,72.1,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-68.5,62.0,63.8,44.2,63.6,42000.0,-74.665,50.9345794393,72.0,71.98,71.96,71.95,71.94,71.93,71.92,71.91,71.9,71.9
142.0,97.6,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,71.9,71.8,71.9,71.9,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.1,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.0,71.9,72.0,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.1,72.1,72.1,72.1,71.9,72.2,72.2,72.1,72.1,72.1,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-116.0,62.0,63.7,44.2,63.6,31500.0,-125.28,50.7042253521,71.98,71.96,71.94,71.93,71.92,71.91,71.9,71.9,71.9,71.9
143.0,97.6,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,71.8,71.8,71.9,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.1,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.0,71.9,72.0,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.8,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,72.1,72.1,71.9,72.2,72.2,72.1,72.1,72.1,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,62.0,63.7,44.2,63.6,31500.0,,50.7042253521,71.98,71.96,71.94,71.93,71.92,71.91,71.9,71.9,71.9,71.9
144.0,97.5,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.9,71.9,71.8,71.8,71.9,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.1,72.0,72.0,72.1,72.1,72.1,72.1,72.1,72.0,72.1,72.0,71.9,72.0,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.8,71.8,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,72.1,72.1,71.9,72.2,72.2,72.1,72.1,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-123.0,61.9,63.7,44.2,63.6,31500.0,-132.84,50.7042253521,71.98,71.96,71.94,71.93,71.92,71.91,71.9,71.9,71.9,71.9
145.0,97.5,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.9,71.8,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.8,71.9,71.8,71.8,71.8,71.9,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,72.1,72.0,72.1,72.0,71.9,72.0,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,71.9,71.8,71.8,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,72.1,72.1,71.9,72.2,72.2,72.1,72.1,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,61.9,63.7,44.2,63.6,31500.0,,50.7042253521,71.98,71.96,71.94,71.93,71.92,71.91,71.9,71.9,71.9,71.9
146.0,97.4,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.9,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.9,71.8,71.8,71.8,71.9,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,72.1,72.0,72.1,72.0,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,72.1,72.1,71.9,72.2,72.2,72.1,72.1,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-55.0,61.9,63.7,44.2,63.6,31500.0,-59.4,50.7042253521,71.97,71.95,71.93,71.92,71.91,71.91,71.9,71.9,71.9,71.9
147.0,97.4,71.9,71.9,71.9,71.9,71.8,71.9,71.8,71.9,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.2,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,71.9,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.8,72.0,72.0,72.1,72.1,72.1,72.1,71.9,72.2,72.2,72.1,72.0,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-58.5,61.9,63.7,44.1,63.6,31500.0,-63.18,50.7042253521,71.96,71.94,71.92,71.91,71.9,71.9,71.9,71.9,71.9,71.9
148.0,97.4,71.9,71.9,71.8,71.9,71.8,71.9,71.8,71.8,71.8,71.8,71.9,72.0,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.1,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,71.9,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.8,72.0,71.9,72.1,72.1,72.1,72.0,71.9,72.2,72.2,72.1,72.0,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-63.5,61.9,63.7,44.1,63.6,31500.0,-68.58,50.7042253521,71.96,71.94,71.92,71.91,71.9,71.9,71.9,71.9,71.9,71.9
149.0,97.4,71.8,71.9,71.8,71.9,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,72.0,71.9,72.0,71.9,71.9,71.9,72.0,72.0,72.0,72.1,72.1,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,72.0,72.1,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.9,71.8,71.8,72.0,71.9,72.1,72.1,72.1,72.0,71.9,72.2,72.2,72.1,72.0,72.0,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,61.9,63.7,44.1,63.6,42000.0,,50.9345794393,71.95,71.93,71.91,71.9,71.9,71.9,71.9,71.89,71.89,71.88
150.0,97.4,71.8,71.9,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.1,71.9,72.1,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.9,71.8,71.8,72.0,71.9,72.1,72.1,72.1,72.0,71.9,72.2,72.2,72.1,72.0,72.0,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-51.0,61.8,63.7,44.1,63.6,42000.0,-55.59,50.9345794393,71.94,71.92,71.9,71.9,71.9,71.9,71.9,71.89,71.89,71.88
151.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.9,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.1,72.1,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,72.1,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.9,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.9,71.8,71.8,72.0,71.9,72.1,72.1,72.1,72.0,71.9,72.2,72.2,72.1,72.0,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-44.9,61.8,63.7,44.1,63.6,31500.0,-48.492,50.7042253521,71.93,71.91,71.9,71.9,71.9,71.89,71.88,71.87,71.86,71.85
152.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,72.1,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,72.1,71.9,71.9,71.9,71.9,71.9,71.8,71.9,71.9,72.0,71.9,72.0,72.0,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.8,71.8,71.8,72.0,71.9,72.1,72.0,72.0,72.0,71.9,72.2,72.2,72.1,72.0,72.0,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-43.05,61.8,63.7,44.0,63.6,31500.0,-46.494,50.7042253521,71.92,71.9,71.89,71.89,71.89,71.88,71.87,71.86,71.85,71.85
153.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.8,71.8,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,72.1,71.8,71.8,71.8,71.8,71.9,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,71.9,72.1,71.9,71.9,71.9,71.9,71.9,71.8,71.9,71.9,71.9,71.9,72.0,71.9,72.0,72.0,72.0,72.0,71.8,71.8,71.8,71.8,71.9,71.8,71.8,71.8,71.9,71.9,72.1,72.0,72.0,72.0,71.8,72.2,72.1,72.1,72.0,72.0,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,61.8,63.7,44.0,63.6,42000.0,,50.9345794393,71.91,71.88,71.87,71.86,71.85,71.84,71.83,71.82,71.81,71.81
154.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.8,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,72.1,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,72.0,72.0,72.0,71.9,72.0,72.0,72.0,72.0,72.0,72.0,71.9,72.1,71.9,71.9,71.9,71.9,71.8,71.8,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.9,72.0,71.9,71.8,71.8,71.8,71.8,71.9,71.8,71.8,71.8,71.9,71.9,72.1,72.0,72.0,72.0,71.8,72.2,72.1,72.1,72.0,72.0,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,,61.8,63.7,44.0,63.6,42000.0,,50.9345794393,71.9,71.87,71.85,71.84,71.83,71.82,71.81,71.8,71.8,71.8
155.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.8,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,72.1,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.0,71.9,72.0,71.9,71.8,71.9,71.9,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,71.8,71.9,71.8,71.8,71.8,71.9,71.9,72.1,72.0,72.0,72.0,71.8,72.2,72.1,72.1,72.0,72.0,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.86,61.7,63.7,44.0,63.6,42000.0,-2.0274,50.9345794393,71.88,71.86,71.84,71.83,71.82,71.81,71.8,71.8,71.8,71.8
156.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.8,71.8,71.7,71.7,71.8,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,72.0,71.9,71.9,72.0,72.0,72.0,72.0,72.0,71.9,72.0,71.9,71.8,71.9,71.9,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.9,72.0,72.0,72.0,72.0,71.8,72.2,72.1,72.1,72.0,72.0,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.41,61.7,63.6,44.0,63.6,42000.0,-1.5369,50.9345794393,71.88,71.86,71.84,71.83,71.82,71.81,71.8,71.8,71.8,71.8
157.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.7,71.8,71.8,71.7,71.7,71.8,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.0,71.9,72.0,72.0,71.9,72.0,71.9,71.8,71.9,71.9,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,71.8,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.9,72.0,72.0,72.0,72.0,71.8,72.2,72.1,72.0,72.0,71.9,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.45,61.7,63.6,44.0,63.6,42000.0,-1.5805,50.9345794393,71.88,71.86,71.84,71.83,71.82,71.81,71.8,71.8,71.8,71.8
158.0,97.4,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,72.0,71.9,72.0,71.9,71.8,71.9,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.9,71.9,72.0,72.0,72.0,72.0,71.8,72.1,72.1,72.0,72.0,71.9,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.495,61.7,63.6,43.9,63.6,42000.0,-1.62955,50.9345794393,71.87,71.85,71.83,71.82,71.81,71.81,71.8,71.8,71.8,71.8
159.0,97.4,71.8,71.8,71.8,71.8,71.7,71.8,71.7,71.7,71.7,71.7,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,72.1,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.8,71.8,71.9,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.7,71.9,71.8,72.0,72.0,72.0,71.9,71.8,72.1,72.1,72.0,71.9,71.9,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.505,61.7,63.6,43.9,63.6,42000.0,-1.64045,50.9345794393,71.86,71.84,71.82,71.81,71.8,71.8,71.8,71.8,71.8,71.8
160.0,97.4,71.7,71.8,71.7,71.8,71.7,71.8,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.9,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,72.0,72.1,71.8,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.8,71.8,71.9,71.8,71.8,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.8,71.7,71.7,71.9,71.8,72.0,72.0,72.0,71.9,71.8,72.1,72.1,72.0,71.9,71.9,982.0,1090.0,1050.0,660.0,2090.0,-3100.0,-1.505,61.7,63.6,43.9,63.6,42000.0,-1.64045,50.9345794393,71.86,71.84,71.82,71.81,71.8,71.8,71.8,71.79,71.79,71.78
161.0,97.4,71.7,71.8,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,71.9,72.0,72.1,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.8,71.7,71.7,71.9,71.8,72.0,72.0,72.0,71.9,71.8,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,-115.0,61.6,63.6,43.9,63.6,31500.0,-124.2,50.7042253521,71.85,71.83,71.81,71.8,71.8,71.8,71.8,71.79,71.78,71.77
162.0,97.4,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,72.0,72.1,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,72.0,71.9,72.0,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.8,71.7,71.7,71.9,71.8,72.0,72.0,72.0,71.9,71.8,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,61.6,63.6,43.9,63.6,31500.0,,50.7042253521,71.85,71.83,71.81,71.8,71.8,71.79,71.78,71.77,71.76,71.75
163.0,97.4,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,72.0,72.0,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.9,71.8,72.0,72.0,71.9,71.9,71.8,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,61.6,63.6,43.9,63.6,31500.0,,50.7042253521,71.82,71.8,71.79,71.79,71.79,71.78,71.77,71.76,71.75,71.75
164.0,97.3,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.7,71.7,71.7,71.7,71.7,71.6,71.7,71.7,71.7,71.7,71.8,71.8,71.8,71.8,71.8,71.8,71.8,71.9,71.9,72.0,72.0,71.7,71.7,71.8,71.7,71.8,71.8,71.8,71.7,71.7,71.7,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.9,71.8,72.0,71.8,71.8,71.8,71.8,71.8,71.7,71.8,71.8,71.9,71.8,71.9,71.9,71.9,71.9,71.9,71.9,71.7,71.7,71.7,71.7,71.8,71.7,71.7,71.7,71.9,71.8,72.0,71.9,71.9,71.9,71.7,72.1,72.1,72.0,71.9,71.9,982.0,1080.0,1050.0,660.0,2090.0,-3100.0,,61.6,63.6,43.9,63.6,31500.0,,50.7042253521,71.82,71.79,71.78,71.78,71.78,71.77,71.76,71.75,71.74,71.74
